ko_id	pathway_id
K17947	map00523
K19853	map00523
K19854	map00523
K13307	map00523
K20682	map00523
K13308	map00523
K13309	map00523
K13310	map00523
K13311	map00523
K13312	map00523
K13313	map00523
K19855	map00523
K12710	map00523
K17625	map00523
K21326	map00523
K21327	map00523
K21328	map00523
K21329	map00523
K16435	map01055
K16435	map00523
K13315	map00523
K13317	map00523
K13316	map00523
K16438	map00404
K16438	map01055
K16438	map00523
K13318	map00523
K19856	map00523
K19857	map00523
K13327	map00523
K13328	map00523
K13329	map01007
K13329	map00523
K13330	map00523
K19858	map00523
K13319	map00523
K16436	map01055
K16436	map00523
K13326	map00523
K13322	map00523
K19859	map00523
K13332	map00523
K21330	map00523
K21331	map00523
K21332	map00523
K21333	map00523
K21335	map00523
K21336	map00523
K21337	map00523
K16093	map01054
K16093	map01008
K16094	map01054
K16094	map01008
K16095	map01054
K16095	map01008
K16122	map01054
K16122	map01008
K16123	map01054
K16123	map01008
K16124	map01054
K16124	map01008
K16096	map01054
K16096	map01008
K16097	map01054
K16097	map01008
K16098	map01054
K16098	map01008
K16099	map01054
K16099	map01008
K16100	map01054
K16100	map01008
K16101	map01054
K16101	map01008
K16102	map01054
K16102	map01008
K16103	map01054
K16103	map01008
K16104	map01054
K16104	map01008
K16105	map01054
K16105	map01008
K16116	map01054
K16116	map01008
K16117	map01054
K16117	map01008
K16118	map01054
K16118	map01008
K15654	map01054
K15654	map01008
K15654	map02024
K15655	map01054
K15655	map01008
K15655	map02024
K15656	map01054
K15656	map01008
K15656	map02024
K15661	map01054
K15661	map01008
K15662	map01054
K15662	map01008
K15663	map01054
K15663	map01008
K15666	map01054
K15666	map01008
K15667	map01054
K15667	map01008
K15668	map01054
K15668	map01008
K15664	map01054
K15664	map01008
K15665	map01054
K15665	map01008
K16125	map01054
K16125	map01008
K16126	map01054
K16126	map01008
K16127	map01054
K16127	map01008
K16128	map01054
K16128	map01008
K16129	map01054
K16129	map01008
K16130	map01054
K16130	map01008
K16131	map01054
K16131	map01008
K16132	map01054
K16132	map01008
K16133	map01054
K16133	map01008
K16134	map01054
K16134	map01008
K16106	map01054
K16106	map01008
K16107	map01054
K16107	map01008
K16108	map01054
K16108	map01008
K16109	map01054
K16109	map01008
K16110	map01054
K16110	map01008
K16111	map01054
K16111	map01008
K16112	map01054
K16112	map01008
K16113	map01054
K16113	map01008
K16114	map01054
K16114	map01008
K16115	map01054
K16115	map01008
K26566	map01054
K26567	map01054
K26568	map01054
K26569	map01054
K26572	map01054
K26572	map01008
K26573	map01054
K26573	map01008
K26574	map01054
K26574	map01008
K26565	map01054
K26565	map01008
K26575	map01054
K26575	map01008
K26578	map01054
K26578	map01008
K26577	map01054
K26577	map01008
K26576	map01054
K26576	map01008
K26570	map01054
K26570	map01008
K26571	map01054
K26571	map01008
K26579	map01054
K26579	map01002
K26579	map01008
K01252	map01053
K01252	map01008
K00216	map01053
K02363	map01053
K02363	map01008
K02364	map01053
K02364	map01008
K24147	map01053
K24147	map01008
K04778	map01053
K04778	map01008
K12237	map01053
K12237	map01008
K04780	map01053
K04780	map01008
K15653	map01053
K15653	map01008
K15681	map01053
K15681	map01007
K15681	map01008
K04781	map01053
K04782	map01053
K12238	map01053
K12238	map01008
K12239	map01053
K12239	map01008
K12240	map01053
K12240	map01008
K12241	map01053
K12241	map01008
K04783	map01053
K04783	map01008
K04784	map01053
K04784	map01008
K04784	map01004
K04785	map01053
K04785	map01008
K04786	map01053
K04786	map01008
K04786	map01004
K04787	map01053
K04787	map01008
K04788	map01053
K04788	map01008
K04789	map01053
K04789	map01008
K04790	map01053
K04790	map01008
K04790	map01004
K04791	map01053
K04791	map01008
K04791	map01004
K04792	map01053
K04792	map01008
K04793	map01053
K04793	map01008
K15652	map01053
K24108	map01053
K24109	map01053
K24110	map01053
K24110	map01008
K24111	map01053
K24111	map01008
K24112	map01053
K24112	map01008
K16421	map00261
K16421	map01055
K16421	map01008
K16422	map00261
K16422	map01055
K16422	map01008
K16423	map00261
K16423	map01055
K16423	map01008
K16424	map01055
K16424	map01008
K16425	map01055
K16425	map01008
K16426	map01055
K16426	map01008
K16427	map01055
K16427	map01008
K16428	map01055
K16428	map01008
K16429	map01055
K16429	map01008
K16430	map01055
K16430	map01008
K16432	map01055
K16432	map01008
K16433	map01055
K16433	map01008
K16434	map01055
K16434	map01008
K16437	map01055
K16439	map01055
K18836	map01055
K16440	map01055
K16440	map01008
K16442	map01055
K16442	map01008
K16443	map01055
K16443	map01008
K16444	map01055
K16444	map01008
K16445	map00199
K16445	map01055
K16445	map01008
K16446	map00199
K16446	map01055
K16446	map01008
K16447	map00199
K16447	map01055
K16447	map01008
K16448	map01055
K16448	map01008
K13065	map00941
K13065	map00940
K13065	map00945
K09754	map00199
K09754	map00941
K09754	map00940
K09754	map00945
K18368	map00940
K00588	map00941
K00588	map00940
K00588	map00945
K09753	map00940
K12355	map00940
K09755	map00199
K09755	map00940
K00083	map00940
K22395	map00940
K00430	map00940
K12356	map00940
K12356	map01003
K17054	map00940
K17055	map00940
K17056	map00940
K17057	map00940
K17058	map00940
K17059	map00940
K13068	map00940
K13068	map01003
K09756	map01002
K09756	map00940
K09757	map01002
K09757	map00940
K20039	map00940
K13727	map00940
K15506	map00199
K15506	map00940
K23662	map00199
K23662	map00940
K13067	map00940
K13231	map00945
K13231	map01008
K13232	map00945
K13232	map01008
K16040	map00945
K27984	map00945
K13233	map00945
K13233	map01008
K13234	map00945
K13234	map01008
K17211	map00945
K17211	map01008
K17212	map00945
K17212	map01008
K13235	map00945
K00660	map00941
K00660	map00960
K00660	map04712
K00660	map01008
K01859	map00941
K00475	map00941
K13077	map00941
K13077	map00943
K05278	map00941
K08243	map00941
K23179	map00199
K23179	map00941
K23179	map00943
K05280	map00199
K05280	map00941
K05280	map00944
K13082	map00941
K23180	map00199
K23180	map00941
K23180	map00943
K13083	map00199
K13083	map00941
K13083	map00944
K05277	map00941
K08695	map00941
K13081	map00941
K13080	map00941
K13080	map00944
K23053	map00941
K22440	map00941
K22845	map00941
K22845	map01003
K13078	map00941
K21581	map00941
K21582	map00941
K21372	map00941
K21372	map01003
K13079	map00941
K13264	map00944
K13264	map00943
K15787	map00944
K22771	map00944
K10757	map00944
K10757	map01003
K22794	map00944
K22772	map00944
K13269	map00944
K05279	map00944
K13270	map00944
K13271	map00944
K13272	map00944
K12930	map01003
K12930	map00942
K12931	map00942
K12932	map00942
K12933	map01003
K12933	map00942
K23261	map01003
K23261	map00942
K17192	map01003
K17192	map00942
K17193	map01003
K17193	map00942
K21383	map00942
K12934	map00942
K12935	map00942
K12338	map01003
K12338	map00942
K17194	map00942
K12936	map00942
K12937	map01003
K12937	map00942
K12938	map00942
K12939	map01003
K12939	map00942
K13257	map00199
K13257	map00943
K13258	map00943
K13259	map00943
K22932	map00199
K22932	map00943
K13260	map00199
K13260	map00943
K13261	map00199
K13261	map00943
K13262	map00943
K13263	map00943
K05281	map00943
K13265	map00943
K25075	map00943
K13266	map00943
K21513	map00943
K13267	map00199
K13267	map00943
K26172	map00946
K26173	map00946
K26174	map00946
K26069	map00946
K26175	map00946
K26070	map00946
K26071	map00946
K05989	map00946
K26176	map00946
K26177	map00946
K26178	map00946
K22906	map00946
K26179	map00946
K26180	map00946
K26181	map00946
K26182	map00946
K26183	map00946
K26184	map00946
K26185	map00946
K01757	map00901
K12693	map00901
K23493	map00901
K27776	map00901
K08233	map00901
K12694	map00901
K22326	map00901
K12695	map00901
K27777	map00901
K27778	map00901
K21026	map00901
K27779	map00901
K27844	map00901
K27859	map00901
K27860	map00901
K27839	map00901
K27840	map00901
K27780	map00901
K27781	map00901
K27782	map00901
K27783	map00901
K27784	map00901
K27785	map00901
K27786	map00901
K27787	map00901
K27788	map00901
K27789	map00901
K27790	map00901
K27791	map00901
K27792	map00901
K27793	map00901
K27794	map00901
K27795	map00901
K12696	map00199
K12696	map00901
K21895	map00901
K22365	map00199
K22365	map00901
K22323	map00901
K21896	map00901
K12697	map00901
K12698	map00901
K27796	map00901
K12699	map00901
K23494	map00199
K23494	map00901
K22434	map00901
K22435	map00901
K22436	map00901
K14130	map00901
K14130	map01006
K18884	map00901
K17746	map00901
K19182	map00901
K19183	map00901
K19184	map00901
K14135	map00901
K14135	map01006
K21819	map00901
K25463	map00901
K18385	map00403
K18386	map00403
K18387	map00403
K18388	map00199
K18388	map00403
K18389	map00199
K18389	map00403
K18390	map00403
K18391	map00403
K18392	map00403
K18393	map00403
K18394	map00403
K18395	map00403
K18396	map00403
K18397	map00403
K13382	map00950
K13383	map00950
K13384	map00950
K13385	map00199
K13385	map00950
K13386	map00950
K22088	map00950
K22089	map00950
K13387	map00199
K13387	map00950
K22090	map00950
K21311	map00950
K21208	map00199
K21208	map00950
K22091	map00950
K22092	map00950
K13389	map00199
K13389	map00950
K21580	map00950
K13390	map00950
K22093	map00950
K13391	map00199
K13391	map00950
K13392	map00950
K13393	map00950
K01742	map00950
K14975	map00950
K14976	map00950
K03378	map00950
K13394	map00950
K01828	map00950
K00307	map00950
K21070	map00199
K21070	map00950
K13395	map00199
K13395	map00950
K13396	map00950
K20621	map00199
K20621	map00950
K22094	map00199
K22094	map00950
K22095	map00950
K22096	map00199
K22096	map00950
K22097	map00950
K22098	map00950
K23157	map00950
K23158	map00950
K21692	map00199
K21692	map00950
K21693	map00199
K21693	map00950
K13397	map00950
K13398	map00950
K05353	map00960
K25580	map00199
K25580	map00960
K25581	map00199
K25581	map00960
K05354	map00960
K08081	map00960
K13607	map00960
K25582	map00960
K25583	map00960
K25584	map00199
K25584	map00960
K25998	map00960
K12692	map00960
K00808	map00960
K13608	map00960
K19064	map00960
K13610	map00960
K25060	map00996
K25060	map00199
K25488	map00996
K25488	map00199
K25486	map00996
K25486	map00199
K25487	map00996
K25487	map00199
K25491	map00996
K25489	map00996
K25489	map00199
K25490	map00996
K25490	map00199
K25492	map00996
K18383	map00996
K27598	map00996
K24276	map00996
K24277	map00996
K12643	map00996
K12644	map00996
K12729	map00232
K12730	map00232
K12731	map00232
K21722	map00232
K21723	map00232
K21724	map00232
K00622	map00983
K00622	map05204
K00622	map00633
K00622	map00232
K21673	map00232
K21674	map00232
K21675	map00232
K00492	map00232
K26037	map00199
K26037	map00965
K15777	map00965
K15776	map00965
K15774	map00965
K26038	map00965
K15775	map00965
K21346	map00966
K21346	map01007
K15741	map00966
K15742	map00966
K12154	map00199
K12154	map00966
K12156	map00199
K12156	map00966
K22321	map00966
K12155	map00199
K12155	map00966
K13222	map00999
K13222	map00402
K13223	map00999
K13223	map00199
K13223	map00402
K13224	map00999
K13224	map00199
K13224	map00402
K13225	map00999
K13225	map00199
K13225	map00402
K13226	map00999
K13226	map00199
K13226	map00402
K13227	map00999
K13227	map00402
K13229	map00999
K13229	map00402
K13230	map00999
K13230	map00402
K12743	map00311
K12743	map01008
K04126	map00311
K04126	map01008
K04127	map00311
K04127	map01008
K12744	map00311
K12744	map01008
K12745	map00311
K12745	map01008
K12747	map00311
K01060	map00311
K12748	map00311
K12748	map01002
K04128	map00311
K04128	map01008
K18062	map00311
K18062	map01008
K10852	map00311
K10852	map01002
K10852	map01008
K19200	map00311
K19200	map01002
K01434	map00311
K01434	map01002
K24041	map00311
K24041	map01002
K17836	map01501
K17836	map00311
K17836	map01504
K18318	map00332
K18318	map02024
K18319	map00332
K18319	map02024
K18317	map00332
K18317	map02024
K18583	map00332
K18316	map00332
K18316	map02024
K18582	map00332
K18315	map00332
K18315	map02024
K18562	map00332
K18563	map00332
K18564	map00332
K18565	map00332
K18566	map00332
K18568	map00332
K18569	map00332
K18570	map00332
K18571	map00332
K18572	map00332
K19102	map00261
K19102	map01008
K19103	map00261
K19103	map01008
K05375	map00261
K05375	map01008
K19104	map00261
K19104	map01008
K19105	map00261
K19105	map01008
K19106	map00261
K19106	map01008
K19107	map00261
K19108	map00261
K19109	map00261
K19110	map00261
K19111	map00261
K19112	map00261
K19113	map00261
K12673	map00331
K12674	map00331
K12675	map00331
K12676	map00331
K12677	map00331
K05957	map00521
K05957	map01007
K04339	map00521
K04340	map00521
K04341	map00521
K04342	map00521
K12570	map00521
K12570	map01504
K13546	map00524
K13547	map01007
K13547	map00524
K13548	map00524
K13549	map00524
K13550	map00524
K13551	map00524
K17078	map00524
K13552	map00524
K20565	map00524
K20566	map00524
K13553	map01007
K13553	map00524
K20567	map00524
K20568	map00524
K13554	map00524
K13555	map00524
K13556	map00524
K13557	map00524
K13558	map00524
K13559	map00524
K13560	map00524
K13561	map00524
K13562	map00524
K13563	map00524
K13564	map00524
K20569	map00524
K20570	map00524
K20571	map00524
K20572	map00524
K20573	map00524
K20574	map00524
K20152	map00524
K20575	map00524
K20576	map00524
K20577	map00524
K20578	map00524
K20579	map00524
K20580	map00524
K20581	map00524
K20582	map00524
K20583	map00524
K20584	map00524
K20585	map00524
K20586	map00524
K20587	map00524
K20588	map00524
K20589	map00524
K20590	map00524
K20591	map00524
K20592	map00524
K20593	map00524
K20594	map00524
K20595	map00524
K20596	map00524
K20597	map00524
K20598	map00524
K19969	map00525
K19979	map00525
K19974	map00525
K20424	map00525
K20425	map00525
K20426	map00525
K20427	map00525
K20428	map00525
K20430	map00525
K19978	map00525
K20431	map00525
K20432	map00525
K20433	map00525
K20434	map00525
K20435	map00525
K20436	map00525
K20437	map00525
K20438	map00525
K21036	map00525
K20439	map00525
K20440	map00525
K20441	map00525
K20442	map00525
K20443	map00525
K12701	map00401
K12702	map00199
K12702	map00401
K12703	map00401
K12704	map00401
K12707	map00401
K12707	map01006
K12708	map00401
K12709	map00401
K12705	map00401
K12711	map00401
K12712	map00401
K12713	map00401
K12714	map00401
K12719	map00401
K12720	map00401
K12721	map00401
K12723	map00401
K17626	map00401
K12722	map00401
K12724	map00401
K20075	map00404
K20076	map00404
K20077	map00404
K20078	map00404
K20079	map00404
K20080	map00404
K20081	map00404
K20082	map00404
K20085	map00404
K20086	map00404
K20086	map02024
K20087	map00404
K20087	map02024
K20088	map00404
K20088	map02024
K20089	map00404
K20089	map02024
K20090	map00404
K20090	map02024
K14266	map00404
K19884	map00404
K19885	map00404
K19886	map00404
K19887	map00404
K19888	map00404
K19889	map00404
K19981	map00404
K19982	map00404
K18281	map00404
K14132	map00404
K14132	map01006
K17475	map00199
K17475	map00404
K18280	map00404
K17827	map00199
K17827	map00404
K17826	map00199
K17826	map00404
K14134	map00404
K14134	map01006
K17825	map00404
K18279	map00404
K18279	map01006
K23888	map00404
K21294	map00404
K23889	map00404
K23889	map01006
K23890	map00404
K23891	map00404
K23892	map00404
K13063	map02024
K13063	map00405
K20261	map02024
K20261	map00405
K06998	map02024
K06998	map00405
K20260	map02024
K20260	map00405
K20262	map02024
K20262	map00405
K21103	map00405
K20940	map00405
K21338	map00405
K18000	map02025
K18000	map02024
K18000	map00405
K18003	map02025
K18003	map02024
K18003	map00405
K20257	map02025
K20257	map02024
K20257	map00405
K18001	map02025
K18001	map02024
K18001	map00405
K18002	map02025
K18002	map02024
K18002	map00405
K17940	map02025
K17940	map02024
K17940	map00405
K21428	map00333
K21778	map00333
K21779	map00333
K21780	map00333
K21781	map00333
K21782	map00333
K21783	map00333
K21784	map00333
K21785	map00333
K21786	map00333
K27675	map00333
K21787	map00333
K21788	map00333
K21789	map00333
K21790	map00333
K21791	map00333
K21792	map00333
K21793	map00333
K15316	map00254
K15316	map01008
K17643	map00254
K17644	map00254
K17645	map00199
K17645	map00254
K17652	map00254
K17646	map00254
K24440	map00199
K24440	map00254
K24855	map00254
K17647	map00254
K17648	map00254
K24439	map00199
K24439	map00254
K24856	map00254
K24438	map00199
K24438	map00254
K24857	map00254
K24858	map00254
K17649	map00254
K17650	map00254
K17651	map00199
K17651	map00254
K18652	map00998
K18653	map00998
K18654	map00998
K09460	map00998
K14245	map00998
K14246	map00998
K22798	map00998
K22799	map00998
K22800	map00998
K21272	map00998
K21271	map00998
K22801	map00998
K22802	map00998
K19546	map00998
K19547	map00998
K19550	map00998
K19549	map00998
K19548	map00998
K13037	map00998
K12628	map00998
K12629	map00998
K12630	map00998
K12631	map00998
K12632	map00998
K12633	map00998
K12634	map00998
K12635	map00998
K12636	map00998
K21949	map00998
K21949	map00997
K21721	map00998
K21721	map00997
K22113	map00998
K01957	map00998
K22114	map00998
K12902	map00998
K24000	map00998
K12903	map00998
K22392	map00998
K25562	map00998
K25597	map00998
K25563	map00998
K25594	map00998
K25598	map00998
K22569	map00998
K21295	map00998
K22570	map00998
K22571	map00998
K22572	map00998
K22573	map00998
K22574	map00998
K22575	map00998
K18056	map00998
K17747	map00998
K18091	map00998
K18057	map00998
K17476	map00199
K17476	map00998
K17876	map00199
K17876	map00998
K19835	map00998
K19834	map00998
K22598	map00998
K22269	map00998
K19741	map00998
K19723	map00998
K19726	map00998
K19725	map00998
K19724	map00998
K19727	map00998
K22458	map00999
K21371	map00999
K21371	map01003
K21354	map00999
K20545	map00199
